EmployeeID,Employee_Name,Gender,BusinessTravel,Department,DistanceFromHome KM,State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age,Age_Group,Full_State_Name,Salary,Salary_Bin,EducationLevel
EBF4-5928,Rudolph MacDearmont,Male,Some Travel,Sales,4,CA,Black or African American,4,Marketing,Sales Executive,Single,0,FALSE,30/12/2022,FALSE,0,0,0,0,21,18-24,California,63375,Unknown,Masters 
7A23-F185,Ephraim Biaggetti,Male,No Travel ,Sales,22,CA,White,3,Marketing ,Sales Executive,Divorced,1,TRUE,14/03/2022,FALSE,0,0,0,0,21,18-24,California,62828,Unknown,Bachelors 
1CB3-F7D7,Janot Cicchillo,Female,No Travel ,Sales,6,CA,Black or African American,4,Other,Sales Executive,Married,0,FALSE,3/11/2022,TRUE,0,0,0,0,21,18-24,California,43259,Under 50k,Masters 
BBEF-AC35,Ros Dines,Female,Some Travel,Sales,10,NY,White,3,Economics,Sales Executive,Divorced,1,FALSE,27/09/2021,FALSE,1,1,1,1,21,18-24,New York,60769,Unknown,Bachelors 
E676-215C,Fiorenze Arcase,Female,No Travel ,Sales,21,CA,White,3,Marketing ,Sales Executive,Married,1,FALSE,14/01/2019,FALSE,3,1,3,0,21,18-24,California,69402,Unknown,Bachelors 
E164-4C29,Venita Rottery,Female,No Travel ,Sales,15,CA,White,4,Marketing ,Sales Executive,Married,1,FALSE,30/09/2021,FALSE,1,1,1,0,21,18-24,California,76482,Unknown,Masters 
8DB6-5FC6,Madalena Leneham,Female,No Travel ,Sales,25,CA,White,3,Marketing,Sales Executive,Married,1,FALSE,8/09/2019,FALSE,3,3,3,3,21,18-24,California,69078,Unknown,Bachelors 
06B9-B79D,Roseanne Thrustle,Female,Some Travel,Sales,36,CA,White,3,Marketing,Sales Executive,Married,2,FALSE,12/12/2020,TRUE,1,0,0,0,21,18-24,California,76057,Unknown,Bachelors 
8CF5-DC74,Karoline Obray,Female,Some Travel,Sales,41,CA,White,2,Economics,Sales Executive,Divorced,2,FALSE,13/11/2021,FALSE,1,0,0,0,21,18-24,California,38066,Under 50k,High School 
E2A0-930A,Federica Killiner,Female,Some Travel,Sales,18,IL,White,4,Economics,Sales Executive,Single,0,FALSE,19/11/2020,FALSE,2,2,2,1,21,18-24,Illinois,49374,Under 50k,Masters 
86F7-CA91,Katlin Callar,Female,Some Travel,Sales,36,CA,White,4,Marketing ,Sales Executive,Divorced,3,FALSE,11/09/2021,FALSE,1,1,1,1,21,18-24,California,37035,Under 50k,Masters 
4FA9-D343,Consolata Risom,Female,Frequent Traveller,Sales,33,NY,White,3,Marketing ,Sales Executive,Divorced,1,FALSE,18/05/2021,FALSE,1,0,1,1,21,18-24,New York,60810,Unknown,Bachelors 
974D-9F8F,Tove Arnao,Female,Frequent Traveller,Sales,40,CA,White,3,Marketing,Sales Executive,Single,0,FALSE,18/04/2021,FALSE,1,1,1,1,21,18-24,California,59519,Unknown,Bachelors 
03D5-622D,Aurora Whate,Female,No Travel ,Sales,43,CA,White,1,Marketing,Sales Executive,Married,1,TRUE,31/12/2021,FALSE,1,0,1,1,21,18-24,California,54355,Unknown,No Formal Qualifications
F852-C94D,Arni Maciunas,Male,Some Travel,Sales,43,NY,White,3,Marketing ,Sales Executive,Single,0,FALSE,1/10/2021,FALSE,1,1,1,0,21,18-24,New York,47553,Under 50k,Bachelors 
4D07-1452,Duke Whittenbury,Male,Frequent Traveller,Sales,42,NY,White,2,Marketing ,Sales Executive,Single,0,FALSE,23/03/2020,FALSE,2,0,0,0,21,18-24,New York,46750,Under 50k,High School 
DF94-FD29,Shaughn Wehden,Male,Frequent Traveller,Sales,4,NY,White,4,Marketing,Sales Executive,Single,0,FALSE,24/12/2020,TRUE,1,0,0,0,22,18-24,New York,75816,Unknown,Masters 
2796-828F,Bar Dunphy,Male,No Travel ,Sales,17,CA,Mixed or multiple ethnic groups,3,Marketing ,Sales Executive,Married,1,FALSE,2/02/2019,FALSE,3,1,1,1,22,18-24,California,58270,Unknown,Bachelors 
E6F7-EF68,Joaquin Bockmann,Male,Some Travel,Sales,32,NY,Mixed or multiple ethnic groups,3,Marketing ,Sales Executive,Married,1,FALSE,14/06/2018,FALSE,4,4,4,0,22,18-24,New York,52318,Unknown,Bachelors 
B0C2-0E3D,Cindy Mordanti,Female,Some Travel,Sales,22,CA,White,1,Other,Sales Executive,Married,0,TRUE,18/02/2021,FALSE,1,0,1,1,22,18-24,California,48698,Under 50k,No Formal Qualifications
84D8-1A04,Adara Sleeford,Female,Some Travel,Sales,16,NY,White,3,Marketing,Sales Executive,Married,1,FALSE,17/10/2019,FALSE,3,0,0,3,22,18-24,New York,48432,Under 50k,Bachelors 
AD0D-E79F,Cleve Braben,Male,Some Travel,Sales,16,CA,White,2,Marketing,Sales Executive,Married,2,TRUE,28/11/2021,TRUE,0,0,0,0,22,18-24,California,53220,Unknown,High School 
CAA0-3971,Ives Cranston,Male,Some Travel,Sales,31,NY,White,1,Marketing ,Sales Executive,Single,0,FALSE,13/05/2022,FALSE,0,0,0,0,22,18-24,New York,51582,Unknown,No Formal Qualifications
72A2-1105,Mollee Hartop,Female,Some Travel,Sales,36,NY,Black or African American,3,Marketing,Sales Executive,Single,0,FALSE,21/03/2018,FALSE,4,0,3,0,22,18-24,New York,60699,Unknown,Bachelors 
86C5-8987,Cassaundra Kenyam,Female,Some Travel,Sales,5,NY,White,2,Economics,Sales Executive,Married,0,FALSE,16/05/2020,FALSE,2,0,0,0,22,18-24,New York,45220,Under 50k,High School 
2D25-CAE8,Marcos Bowkett,Male,Some Travel,Sales,29,IL,Mixed or multiple ethnic groups,2,Economics,Sales Executive,Divorced,1,TRUE,2/07/2019,FALSE,3,3,3,2,22,18-24,Illinois,58992,Unknown,High School 
E28D-424B,Buddie Ainger,Non-Binary,Some Travel,Sales,5,NY,White,1,Economics,Sales Executive,Single,0,FALSE,19/01/2020,TRUE,1,1,1,1,22,18-24,New York,64689,Unknown,No Formal Qualifications
B0B9-19C6,Lorna Kuzma,Female,Some Travel,Sales,25,CA,White,3,Other,Sales Executive,Married,1,FALSE,22/05/2021,FALSE,1,1,1,1,22,18-24,California,48716,Under 50k,Bachelors 
0A4E-1A4A,Aloysius Holdren,Male,No Travel ,Sales,14,CA,Mixed or multiple ethnic groups,3,Technical Degree,Sales Executive,Single,0,TRUE,4/02/2019,FALSE,3,3,3,0,22,18-24,California,53014,Unknown,Bachelors 
1A9A-17A3,Fifi Stabler,Female,No Travel ,Sales,7,CA,White,4,Marketing ,Sales Executive,Married,1,FALSE,29/09/2021,FALSE,1,0,1,1,22,18-24,California,46546,Under 50k,Masters 
F573-D043,Alice Brabon,Female,Some Travel,Sales,16,CA,White,3,Marketing ,Sales Executive,Single,0,FALSE,8/04/2021,FALSE,1,0,0,0,22,18-24,California,70202,Unknown,Bachelors 
B98B-4689,Mordecai Tetlow,Non-Binary,Frequent Traveller,Sales,28,NY,Mixed or multiple ethnic groups,4,Marketing ,Sales Executive,Married,2,FALSE,13/01/2019,TRUE,1,0,0,0,22,18-24,New York,39845,Under 50k,Masters 
7A1F-F1A3,Dunstan Whife,Male,Some Travel,Sales,32,CA,White,3,Economics,Sales Executive,Single,0,FALSE,30/12/2019,FALSE,3,3,3,2,23,18-24,California,84558,Unknown,Bachelors 
4875-109B,Molly Lawdham,Female,Some Travel,Sales,40,IL,White,4,Marketing ,Sales Executive,Married,0,TRUE,3/09/2018,FALSE,4,1,1,0,23,18-24,Illinois,52039,Unknown,Masters 
2BCE-F73C,Mort Alliston,Male,Frequent Traveller,Sales,26,CA,Asian or Asian American,4,Marketing,Sales Executive,Single,0,FALSE,1/06/2018,FALSE,4,4,4,2,23,18-24,California,68046,Unknown,Masters 
41A7-9C19,Ginevra Edson,Female,Some Travel,Sales,8,NY,Mixed or multiple ethnic groups,4,Economics,Sales Executive,Married,1,FALSE,10/04/2018,FALSE,4,0,3,0,23,18-24,New York,78937,Unknown,Masters 
BBD0-FB7D,Edin Savill,Female,Some Travel,Sales,19,NY,Mixed or multiple ethnic groups,4,Economics,Sales Executive,Divorced,2,FALSE,19/01/2018,FALSE,4,4,4,1,23,18-24,New York,87629,Unknown,Masters 
00B0-F199,Trueman Jirasek,Male,Some Travel,Sales,35,CA,White,1,Marketing ,Sales Executive,Married,1,TRUE,16/03/2020,TRUE,1,0,1,0,23,18-24,California,97824,Unknown,No Formal Qualifications
924E-1035,Scot Gamlen,Male,Some Travel,Sales,26,NY,Native Hawaiian ,2,Marketing ,Sales Executive,Single,0,TRUE,19/01/2017,FALSE,5,4,4,4,23,18-24,New York,58345,Unknown,High School 
3E42-57C8,Quinton McAllister,Male,Some Travel,Sales,12,IL,White,3,Marketing,Sales Executive,Single,0,FALSE,1/05/2020,TRUE,1,0,0,0,23,18-24,Illinois,84985,Unknown,Bachelors 
1E2C-A267,Gerick Archibould,Male,Some Travel,Sales,1,CA,White,2,Other,Sales Executive,Married,1,FALSE,12/07/2020,FALSE,2,0,1,1,23,18-24,California,65489,Unknown,High School 
A42A-4000,Rusty Rishbrook,Male,No Travel ,Sales,10,NY,White,2,Marketing ,Sales Executive,Single,0,FALSE,3/12/2019,FALSE,3,3,3,2,23,18-24,New York,94417,Unknown,High School 
6A67-EC2C,Fionnula Charsley,Female,Some Travel,Sales,21,CA,White,4,Marketing,Sales Executive,Single,0,FALSE,4/02/2017,FALSE,5,4,4,2,23,18-24,California,37626,Under 50k,Masters 
EA37-AE5E,Freda Bartolijn,Female,Some Travel,Sales,5,IL,White,3,Marketing ,Sales Executive,Married,1,FALSE,4/04/2018,FALSE,4,0,0,2,23,18-24,Illinois,69678,Unknown,Bachelors 
F546-D965,Candice Libreros,Female,Some Travel,Sales,34,NY,White,2,Economics,Sales Executive,Single,0,FALSE,1/11/2019,FALSE,3,1,3,1,23,18-24,New York,88382,Unknown,High School 
7EEF-9A90,Sheryl Bridell,Female,Some Travel,Sales,18,NY,Other ,4,Technical Degree,Sales Executive,Married,1,TRUE,10/07/2017,FALSE,5,0,5,3,23,18-24,New York,83677,Unknown,Masters 
449E-0EB7,Dniren Muddiman,Female,Frequent Traveller,Sales,26,NY,White,1,Marketing,Sales Executive,Married,1,FALSE,15/11/2019,FALSE,3,1,2,2,23,18-24,New York,44646,Under 50k,No Formal Qualifications
0317-B7BC,Ronni Beechcraft,Female,Some Travel,Sales,7,IL,White,4,Marketing,Sales Executive,Married,0,TRUE,3/03/2020,FALSE,2,0,2,0,23,18-24,Illinois,72622,Unknown,Masters 
55DC-C0F0,Marysa Stannislawski,Female,Some Travel,Sales,26,NY,White,3,Economics,Sales Executive,Single,0,FALSE,7/08/2020,FALSE,2,1,2,1,23,18-24,New York,67718,Unknown,Bachelors 
3044-EB49,Rolando Pioch,Male,Some Travel,Sales,44,NY,White,2,Economics,Sales Executive,Married,3,TRUE,25/09/2019,FALSE,3,2,3,3,23,18-24,New York,100314,Unknown,High School 
7A5A-CC91,Anabal Parkhouse,Female,Some Travel,Sales,12,NY,Black or African American,4,Marketing,Sales Executive,Single,0,FALSE,17/10/2018,FALSE,4,0,1,0,23,18-24,New York,45024,Under 50k,Masters 
F126-8059,Wally Dowse,Male,Some Travel,Sales,23,NY,White,4,Marketing,Sales Executive,Divorced,2,FALSE,13/10/2020,FALSE,2,0,2,0,23,18-24,New York,53590,Unknown,Masters 
CABE-0B62,Laura Janiak,Female,Some Travel,Sales,43,CA,Black or African American,5,Marketing ,Sales Executive,Single,0,FALSE,21/12/2022,FALSE,0,0,0,0,23,18-24,California,121414,Unknown,Doctorate
2B5B-7A52,Matti Liversley,Female,Some Travel,Sales,35,CA,White,3,Economics,Sales Executive,Divorced,1,TRUE,12/12/2019,FALSE,3,3,3,2,23,18-24,California,45518,Under 50k,Bachelors 
B77D-2FBD,Diannne Real,Female,Some Travel,Sales,11,CA,White,3,Technical Degree,Sales Executive,Single,0,FALSE,19/04/2022,FALSE,0,0,0,0,24,18-24,California,58923,Unknown,Bachelors 
ECC7-B638,Patrice Boorman,Male,Frequent Traveller,Sales,44,NY,Black or African American,3,Marketing,Sales Executive,Married,1,FALSE,20/07/2018,FALSE,4,0,1,0,24,18-24,New York,41741,Under 50k,Bachelors 
3F0C-41A7,Mendie Readie,Male,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,4,Marketing ,Sales Executive,Single,0,FALSE,27/01/2016,FALSE,6,2,3,0,24,18-24,California,79828,Unknown,Masters 
3A96-07A5,Teena Nassey,Female,No Travel ,Sales,14,CA,Black or African American,3,Marketing ,Sales Executive,Divorced,1,TRUE,18/04/2019,FALSE,3,1,3,3,24,18-24,California,52975,Unknown,Bachelors 
EFB8-ED99,Jilli Allsupp,Female,Some Travel,Sales,16,CA,White,2,Marketing ,Sales Executive,Single,0,TRUE,29/01/2017,FALSE,5,0,5,5,24,18-24,California,43158,Under 50k,High School 
B670-21B2,Ellery Hartopp,Male,Frequent Traveller,Sales,3,CA,White,4,Marketing,Sales Executive,Single,0,TRUE,1/01/2019,FALSE,3,2,2,0,24,18-24,California,70546,Unknown,Masters 
0AF4-EC15,Gwenore Bernucci,Female,Some Travel,Sales,33,CA,Native Hawaiian ,3,Marketing ,Sales Executive,Single,0,FALSE,23/07/2018,FALSE,4,0,4,4,24,18-24,California,91915,Unknown,Bachelors 
2937-EB65,Jarred Stoddard,Male,Some Travel,Sales,16,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,0,FALSE,20/08/2018,FALSE,4,1,4,1,24,18-24,California,116132,Unknown,Bachelors 
6B20-FFDF,Cloris Orgee,Female,No Travel ,Sales,39,CA,Mixed or multiple ethnic groups,2,Marketing,Sales Executive,Married,1,TRUE,9/07/2016,FALSE,6,5,6,3,24,18-24,California,151986,150k-300k,High School 
D4BE-786C,Hurleigh Pashenkov,Male,No Travel ,Sales,3,NY,White,3,Economics,Sales Executive,Single,0,FALSE,11/06/2018,FALSE,4,4,4,4,24,18-24,New York,128634,Unknown,Bachelors 
DAE0-B44F,Karlotta Hackwell,Female,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,3,Economics,Sales Executive,Married,1,FALSE,23/06/2016,FALSE,6,2,3,1,24,18-24,California,133274,Unknown,Bachelors 
AF5D-A8C8,Jedidiah Orrick,Male,Some Travel,Sales,27,CA,White,4,Marketing ,Sales Executive,Married,0,TRUE,4/05/2021,TRUE,0,0,0,0,24,18-24,California,86102,Unknown,Masters 
D471-4BFF,Dew Jinkinson,Male,Frequent Traveller,Sales,9,NY,Black or African American,3,Marketing ,Sales Executive,Single,0,FALSE,4/02/2019,FALSE,3,3,3,1,24,18-24,New York,45410,Under 50k,Bachelors 
5B11-3DB3,Melicent Papworth,Female,Some Travel,Sales,43,CA,Asian or Asian American,4,Economics,Sales Executive,Married,0,FALSE,11/10/2018,TRUE,0,0,0,0,24,18-24,California,144335,Unknown,Masters 
9385-321B,Marcille Tweedy,Female,Some Travel,Sales,34,CA,White,1,Economics,Sales Executive,Single,0,FALSE,15/09/2019,FALSE,3,2,2,2,24,18-24,California,107634,Unknown,No Formal Qualifications
9E8E-F2FF,Dix Presley,Female,No Travel ,Sales,10,CA,Mixed or multiple ethnic groups,4,Marketing,Sales Executive,Married,0,FALSE,15/06/2019,FALSE,3,1,2,0,24,18-24,California,65432,Unknown,Masters 
12A7-AFD6,Garrek Riditch,Non-Binary,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,0,TRUE,19/09/2018,FALSE,4,3,3,1,24,18-24,California,53530,Unknown,Bachelors 
4FAC-96CB,Dwayne Sturror,Male,Some Travel,Sales,9,CA,White,4,Marketing,Sales Executive,Divorced,1,FALSE,23/08/2019,FALSE,3,3,3,2,24,18-24,California,110542,Unknown,Masters 
ACB2-6640,Julee Corfield,Female,Some Travel,Sales,16,CA,White,4,Marketing ,Sales Executive,Divorced,1,FALSE,29/06/2018,FALSE,4,0,0,0,24,18-24,California,75250,Unknown,Masters 
8CC3-0C6A,Vin Gricewood,Female,Frequent Traveller,Sales,9,CA,American Indian or Alaska Native,1,Marketing ,Sales Executive,Married,0,FALSE,21/11/2018,FALSE,4,3,3,0,24,18-24,California,125759,Unknown,No Formal Qualifications
6E61-A2BA,Adelaide Somner,Non-Binary,Some Travel,Sales,41,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Divorced,1,FALSE,10/06/2016,FALSE,6,4,6,2,24,18-24,California,111750,Unknown,High School 
D93A-CC98,Arabella Mont,Female,Some Travel,Sales,27,NY,White,4,Marketing,Sales Executive,Single,0,TRUE,6/03/2018,TRUE,2,0,0,0,24,18-24,New York,208684,150k-300k,Masters 
A0EC-C4AE,Eleanora Issacoff,Female,Some Travel,Sales,7,NY,White,3,Marketing,Sales Executive,Married,1,FALSE,14/10/2019,FALSE,3,1,3,3,24,18-24,New York,106586,Unknown,Bachelors 
2857-A950,Chauncey Golt,Male,Some Travel,Sales,13,CA,Mixed or multiple ethnic groups,2,Economics,Sales Executive,Married,1,FALSE,5/03/2017,FALSE,5,1,5,2,24,18-24,California,64852,Unknown,High School 
005C-E0FB,Fin O'Halleghane,Non-Binary,Frequent Traveller,Sales,17,CA,White,4,Marketing ,Sales Executive,Married,1,FALSE,26/08/2017,FALSE,5,2,2,0,24,18-24,California,56155,Unknown,Masters 
5609-8585,Matthieu Oulet,Male,No Travel ,Sales,2,CA,American Indian or Alaska Native,4,Marketing ,Sales Executive,Single,0,FALSE,15/10/2017,FALSE,5,4,4,5,24,18-24,California,64277,Unknown,Masters 
8A5B-3D6E,Konstanze Scrammage,Female,Some Travel,Sales,25,NY,Mixed or multiple ethnic groups,1,Marketing,Sales Executive,Divorced,2,TRUE,14/01/2016,FALSE,6,6,6,5,24,18-24,New York,105383,Unknown,No Formal Qualifications
1799-5B3F,Howey Woolis,Male,Some Travel,Sales,21,CA,Black or African American,4,Marketing,Sales Executive,Married,3,FALSE,18/03/2019,TRUE,0,0,0,0,24,18-24,California,85118,Unknown,Masters 
32AE-C02F,Hilly Giocannoni,Male,No Travel ,Sales,8,CA,White,3,Marketing,Sales Executive,Single,0,TRUE,19/06/2016,TRUE,5,1,4,1,24,18-24,California,82405,Unknown,Bachelors 
D712-9E1C,Audi Pibworth,Non-Binary,Some Travel,Sales,8,IL,Black or African American,2,Economics,Sales Executive,Single,0,FALSE,24/12/2017,FALSE,5,0,4,1,24,18-24,Illinois,85238,Unknown,High School 
5EB3-47F6,Cthrine Harg,Female,Some Travel,Sales,41,NY,White,1,Economics,Sales Executive,Married,0,TRUE,28/10/2019,FALSE,3,2,2,0,24,18-24,New York,73498,Unknown,No Formal Qualifications
8AAD-FAFB,Alethea Heeney,Female,Some Travel,Sales,3,CA,Asian or Asian American,3,Marketing,Sales Executive,Divorced,1,TRUE,15/08/2016,TRUE,4,3,3,4,24,18-24,California,130774,Unknown,Bachelors 
4C72-E72F,Sharlene MacGuffog,Female,Some Travel,Sales,43,CA,White,2,Economics,Sales Executive,Divorced,3,TRUE,31/05/2018,FALSE,4,3,4,0,24,18-24,California,54841,Unknown,High School 
E399-E4F6,Edan Fechnie,Male,Some Travel,Sales,31,CA,American Indian or Alaska Native,4,Marketing,Sales Executive,Married,2,FALSE,12/09/2017,FALSE,5,2,5,2,24,18-24,California,105502,Unknown,Masters 
D457-AB87,Geoffrey Bambery,Male,Some Travel,Sales,29,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,2,FALSE,13/02/2017,FALSE,5,5,5,3,24,18-24,California,105859,Unknown,Bachelors 
CD7F-377F,Kendricks Tribe,Male,Frequent Traveller,Sales,25,CA,Black or African American,3,Marketing ,Sales Executive,Married,1,FALSE,24/08/2016,FALSE,6,5,6,1,25,25-31,California,46283,Under 50k,Bachelors 
4563-8637,Vernor Farrell,Male,Some Travel,Sales,44,CA,Mixed or multiple ethnic groups,2,Marketing,Sales Executive,Married,2,FALSE,7/06/2017,FALSE,5,2,2,5,25,25-31,California,75635,Unknown,High School 
6D3B-AD28,Zsa zsa Valentin,Female,Frequent Traveller,Sales,33,CA,White,3,Marketing,Sales Executive,Single,0,FALSE,18/01/2017,FALSE,5,0,0,3,25,25-31,California,94810,Unknown,Bachelors 
AA6C-B0D6,Benedick Lovekin,Male,Some Travel,Sales,15,NY,White,1,Marketing,Sales Executive,Married,1,FALSE,7/04/2022,FALSE,0,0,0,0,25,25-31,New York,118961,Unknown,No Formal Qualifications
C1E8-5AAB,Pierce Abadam,Male,Some Travel,Sales,5,NY,Black or African American,2,Marketing,Sales Executive,Divorced,2,FALSE,13/02/2016,FALSE,6,0,4,4,25,25-31,New York,69539,Unknown,High School 
1DC4-97CF,Karee Cristofvao,Female,Some Travel,Sales,28,CA,White,4,Marketing,Sales Executive,Single,0,FALSE,24/04/2018,FALSE,4,3,4,1,25,25-31,California,167051,150k-300k,Masters 
0FE8-B881,Rockie Iseton,Male,Some Travel,Sales,12,IL,Asian or Asian American,3,Marketing ,Sales Executive,Divorced,2,FALSE,14/09/2018,FALSE,4,4,4,3,25,25-31,Illinois,118048,Unknown,Bachelors 
F5CC-33FA,Ilario Stearne,Male,Some Travel,Sales,30,CA,White,4,Marketing,Sales Executive,Married,1,FALSE,2/04/2016,FALSE,6,4,5,2,25,25-31,California,106738,Unknown,Masters 
8E5B-CBBF,Creigh Lissaman,Male,Some Travel,Sales,12,NY,Asian or Asian American,4,Marketing,Sales Executive,Divorced,0,FALSE,28/03/2015,FALSE,7,6,7,1,25,25-31,New York,67814,Unknown,Masters 
7823-0217,Germaine Clubley,Non-Binary,Frequent Traveller,Sales,43,CA,White,4,Marketing,Sales Executive,Married,0,TRUE,2/11/2018,TRUE,0,0,0,0,25,25-31,California,81889,Unknown,Masters 
425F-4D2D,Kimberlyn Preston,Female,Some Travel,Sales,30,CA,Mixed or multiple ethnic groups,4,Marketing,Sales Executive,Divorced,2,TRUE,10/05/2018,FALSE,4,3,4,1,25,25-31,California,57742,Unknown,Masters 
6F50-08B6,Mick Tomaschke,Male,Frequent Traveller,Sales,25,NY,White,1,Marketing ,Sales Executive,Single,0,FALSE,20/03/2015,FALSE,7,5,7,6,25,25-31,New York,57030,Unknown,No Formal Qualifications
9BE8-2C44,Bail Elsworth,Male,Frequent Traveller,Sales,42,IL,Black or African American,3,Marketing ,Sales Executive,Married,2,FALSE,12/01/2018,FALSE,4,3,3,3,25,25-31,Illinois,72758,Unknown,Bachelors 
D954-6402,Ara Daulton,Male,Some Travel,Sales,14,IL,White,3,Marketing ,Sales Executive,Single,0,TRUE,23/12/2015,TRUE,7,2,3,1,25,25-31,Illinois,123307,Unknown,Bachelors 
8182-6AE6,Wandis Needs,Female,Some Travel,Sales,32,NY,White,2,Marketing ,Sales Executive,Married,1,TRUE,3/02/2020,FALSE,2,2,2,2,25,25-31,New York,82357,Unknown,High School 
155B-42BE,Tommi Lapish,Female,Some Travel,Sales,38,IL,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,0,FALSE,21/02/2015,TRUE,1,0,0,0,25,25-31,Illinois,57018,Unknown,High School 
CDC1-C7CA,Jobyna Keeler,Female,Frequent Traveller,Sales,6,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,0,FALSE,12/09/2015,FALSE,7,1,2,5,25,25-31,California,102569,Unknown,Bachelors 
07AF-3631,Ignazio Bendixen,Male,No Travel ,Sales,35,NY,White,4,Marketing ,Sales Executive,Divorced,1,TRUE,3/02/2016,FALSE,6,2,4,3,25,25-31,New York,149519,Unknown,Masters 
3653-D544,Adria Smurfit,Female,Frequent Traveller,Sales,21,IL,Black or African American,2,Technical Degree,Sales Executive,Married,1,FALSE,3/01/2018,FALSE,4,3,3,3,25,25-31,Illinois,91332,Unknown,High School 
6BE1-09FB,Dino Bragge,Male,Some Travel,Sales,29,CA,White,4,Marketing,Sales Executive,Married,1,FALSE,14/05/2018,FALSE,4,0,3,1,25,25-31,California,95643,Unknown,Masters 
648E-FE5F,Tabb McInnes,Male,Some Travel,Sales,11,CA,Black or African American,3,Marketing ,Sales Executive,Single,0,FALSE,11/07/2018,FALSE,4,0,1,0,25,25-31,California,58914,Unknown,Bachelors 
BDC5-51CF,Wanids Mace,Female,Frequent Traveller,Sales,3,IL,Mixed or multiple ethnic groups,4,Other,Sales Executive,Single,0,TRUE,26/11/2018,TRUE,0,0,0,0,25,25-31,Illinois,56163,Unknown,Masters 
A1B4-5481,Zacharie Manuaud,Male,Some Travel,Sales,37,CA,Asian or Asian American,3,Economics,Sales Executive,Married,0,FALSE,22/07/2016,TRUE,1,1,1,1,25,25-31,California,79329,Unknown,Bachelors 
4F28-CFAF,Juditha Burdell,Female,Some Travel,Sales,11,IL,Black or African American,3,Marketing,Sales Executive,Single,0,TRUE,13/09/2018,TRUE,3,2,3,1,25,25-31,Illinois,53930,Unknown,Bachelors 
63D2-F412,Bab Antonelli,Female,Some Travel,Sales,3,CA,White,1,Marketing,Sales Executive,Married,3,TRUE,26/09/2017,FALSE,5,4,4,3,25,25-31,California,58631,Unknown,No Formal Qualifications
0678-748A,Maurits Farmery,Male,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,2,TRUE,11/05/2015,TRUE,6,5,6,2,25,25-31,California,57698,Unknown,High School 
B34E-95FF,Samuele Creek,Male,Some Travel,Sales,33,NY,White,5,Marketing,Sales Executive,Divorced,3,TRUE,9/11/2019,TRUE,2,1,1,0,25,25-31,New York,87347,Unknown,Doctorate
3D9E-FB05,Raynor Deane,Male,Some Travel,Sales,2,CA,Black or African American,4,Economics,Sales Executive,Married,1,FALSE,8/11/2016,FALSE,6,5,6,4,25,25-31,California,75555,Unknown,Masters 
3992-22AD,Kristal le Keux,Female,Some Travel,Sales,4,CA,Other ,3,Marketing,Sales Executive,Single,0,FALSE,19/08/2017,FALSE,5,2,4,3,25,25-31,California,48917,Under 50k,Bachelors 
AC19-7EE7,Aube Bassill,Male,Some Travel,Sales,38,NY,Mixed or multiple ethnic groups,3,Marketing ,Sales Executive,Divorced,1,TRUE,7/09/2015,FALSE,7,6,6,0,25,25-31,New York,86485,Unknown,Bachelors 
ACF7-5B99,Janeczka Osmond,Female,Some Travel,Sales,17,CA,Asian or Asian American,4,Marketing ,Sales Executive,Single,0,TRUE,16/05/2015,FALSE,7,3,6,4,26,25-31,California,97811,Unknown,Masters 
5395-75A1,Ludwig Ferrara,Male,Some Travel,Sales,41,NY,Asian or Asian American,4,Marketing ,Sales Executive,Single,0,FALSE,11/04/2016,FALSE,6,4,6,3,26,25-31,New York,61238,Unknown,Masters 
5A0B-7F31,Nevil Callaby,Male,Some Travel,Sales,24,CA,White,3,Marketing,Sales Executive,Single,0,FALSE,13/03/2015,TRUE,5,1,1,0,26,25-31,California,85982,Unknown,Bachelors 
EEA0-C109,Silvan Bratcher,Male,Some Travel,Sales,3,NY,White,1,Marketing ,Sales Executive,Married,0,FALSE,29/09/2015,FALSE,7,1,3,3,26,25-31,New York,56892,Unknown,No Formal Qualifications
28EA-A010,Meara Mahony,Female,Some Travel,Sales,2,CA,Asian or Asian American,2,Marketing,Sales Executive,Single,0,TRUE,15/08/2016,TRUE,3,1,1,2,26,25-31,California,149390,Unknown,High School 
6A8B-EC82,Averill Dwyr,Male,Some Travel,Sales,24,CA,American Indian or Alaska Native,1,Marketing ,Sales Executive,Single,0,TRUE,11/04/2015,FALSE,7,2,7,6,26,25-31,California,82312,Unknown,No Formal Qualifications
